Entity,Year,Birth rate - Sex: all - Age: all - Variant: estimates,Death rate - Sex: all - Age: all - Variant: estimates,Population - Sex: all - Age: all - Variant: estimates,GDP per capita,"Age-standardized death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: all ages",Share of population living in urban areas,Projected share of population living in urban areas,Total number of international immigrants,Gender Inequality Index,Fertility rate - Sex: all - Age: all - Variant: estimates,Total days of leave available for the father,Population - Sex: all - Age: all - Variant: estimates_population-with-un-projections.csv,Population - Sex: all - Age: all - Variant: medium,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","GDP per capita, PPP (constant 2017 international $)",Public spending on education as a share of GDP,Minutes spent on leisure - women (OECD Gender data (2020)),Minutes spent on leisure - men (OECD Gender data (2020)),Population (historical),World regions according to OWID,"Physicians (per 1,000 people)",Total days of leave available for the mother,Average annual working hours per worker,Gender wage gap (OECD 2017),Gender Development Index,Human Development Index
Switzerland,2008,9.857,8.046,7641729.0,56054.883,12.581096,,,,0.062,1.478,0.0,7641729.0,,61.291,66197.87,4.75726,,,7641729.0,,3.822,98.0,1659.459,21.3,0.956,0.926
Switzerland,2009,9.968,8.126,7737642.0,55171.5,11.151591,,,,0.059,1.492,0.0,7737642.0,,61.555,63873.953,4.92561,,,7737642.0,,3.837,98.0,1650.7788,,0.96,0.935
Switzerland,2010,10.117,8.041,7825751.0,57219.5,9.840734,74.459305,,2075182.0,0.057,1.517,0.0,7825751.0,,59.979,65262.34,4.8021,,,7825751.0,,3.81,98.0,1624.3464,20.1,0.965,0.94
Switzerland,2011,10.072,7.873,7914378.0,58686.0,9.984864,,,,0.054,1.513,0.0,7914378.0,,60.537,65710.914,4.85664,,,7914378.0,,3.834,98.0,1619.3169,,0.964,0.94
Switzerland,2012,10.13,8.045,7998927.0,58750.938,9.839201,,,,0.051,1.52,0.0,7998927.0,,60.83,65783.586,4.89862,,,7998927.0,,3.916,98.0,1603.2313,19.3,0.964,0.943
Switzerland,2013,10.096,8.092,8091197.0,59120.062,9.896642,,,,0.044,1.514,0.0,8091197.0,,61.14,66196.945,4.91393,,,8091197.0,,4.041,98.0,1582.8923,,0.966,0.947
Switzerland,2014,10.262,7.83,8190238.0,59775.54,9.209283,,,,0.042,1.534,0.0,8190238.0,,61.9,66930.87,4.93057,,,8190238.0,,4.126,98.0,1575.3215,16.9,0.966,0.951
Switzerland,2015,10.318,8.208,8283940.0,60070.867,9.781524,75.4291,,2258196.0,0.039,1.537,0.0,8283940.0,,62.282,67261.59,4.99559,,,8283940.0,,4.197,98.0,1589.4751,,0.968,0.952
Switzerland,2016,10.359,7.784,8374902.0,60647.64,9.039423,,,,0.039,1.54,0.0,8374902.0,,62.832,67907.39,4.98164,,,8374902.0,,4.251,98.0,1589.6758,,0.965,0.954
Switzerland,2017,10.236,7.962,8453628.0,60903.223,9.260629,,,,0.034,1.519,0.0,8453628.0,,62.599,68193.51,5.01765,,,8453628.0,,4.298,98.0,1589.6758,,0.968,0.955
Switzerland,2018,10.203,7.938,8516339.0,62185.477,8.918019,,,,0.032,1.513,0.0,8516339.0,,62.898,69629.336,4.93009,,,8516339.0,,4.339,98.0,,,0.967,0.957
Switzerland,2019,9.955,7.939,8577526.0,62448.598,8.733012,,,,0.018,1.478,0.0,8577526.0,,62.972,69923.93,5.01439,,,8577526.0,,4.35,98.0,,,0.969,0.96
Switzerland,2020,9.862,8.845,8640582.0,60521.26,8.520639,76.35028,76.35028,2491249.0,0.018,1.466,0.0,8640582.0,,62.506,67928.195,5.27676,,,8640582.0,,4.389,98.0,,,0.971,0.957
Switzerland,2021,10.262,8.205,8707018.0,62595.31,8.572086,,,,0.017,1.526,14.0,8707018.0,,62.226,71044.87,5.03709,,,8707018.0,,4.443,98.0,,,0.973,0.965
Switzerland,2022,9.31,8.705,8792180.0,63323.254,,,,,0.018,1.395,14.0,8792180.0,,61.483,72278.21,4.8882446,,,8792180.0,,,98.0,,,0.971,0.967
Switzerland,2023,9.436,8.318,8870564.0,,,,,,,1.433,14.0,8870564.0,,,,,,,8870564.0,Europe,,98.0,,,,
Turkey,1990,25.453,6.807,56015626.0,8606.0,,71.95076,,1163686.0,0.587,3.107,0.0,56015626.0,,,12535.92,,,,56015626.0,,0.932,84.0,1866.0,,0.833,0.598
Turkey,1991,24.89,6.626,57009892.0,8658.379,,,,,0.59,3.003,0.0,57009892.0,,34.005,12398.656,,,,57009892.0,,0.985,84.0,1870.0,,0.832,0.602
Turkey,1992,24.439,6.52,57990120.0,9150.435,,,,,0.59,2.939,0.0,57990120.0,,32.601,12796.127,,,,57990120.0,,1.012,84.0,1897.0,,0.832,0.608
Turkey,1993,24.443,6.406,58999167.0,9865.301,,,,,0.603,2.916,0.0,58999167.0,,26.657,13536.221,3.36547,,,58999167.0,,1.066,84.0,1917.0,,0.821,0.615
Turkey,1994,24.267,6.307,60033831.0,9308.695,,,,,0.59,2.874,0.0,60033831.0,,31.153,12679.875,3.42483,,,60033831.0,,1.129,84.0,1886.0,,0.832,0.616
Turkey,1995,24.108,6.236,61024501.0,9962.536,,74.283005,,1216173.0,0.585,2.835,0.0,61024501.0,,30.809,13449.275,2.25111,,,61024501.0,,1.144,84.0,1876.0,,0.833,0.623
Turkey,1996,23.743,6.119,61951134.0,10644.634,,,,,0.581,2.779,0.0,61951134.0,,30.463,14205.066,,,,61951134.0,,1.146,84.0,1892.0,,0.834,0.63
Turkey,1997,23.543,6.046,62852969.0,11432.437,,,,,0.582,2.744,0.0,62852969.0,,28.718,15036.177,,,,62852969.0,,1.168,84.0,1878.0,,0.833,0.638
Turkey,1998,23.264,5.954,63734384.0,11772.83,,,,,0.577,2.707,0.0,63734384.0,,29.179,15158.999,0.0,,,63734384.0,,1.206,84.0,1884.0,,0.837,0.648
Turkey,1999,22.646,6.184,64591916.0,11151.674,,,,,0.534,2.63,0.0,64591916.0,,29.911,14445.386,,,,64591916.0,,1.261,84.0,1925.0,,0.84,0.652
Turkey,2000,21.42,5.822,65425958.0,11904.008,,76.36666,,1280963.0,0.539,2.487,0.0,65425958.0,,26.489,15223.352,,,,65425958.0,,1.33,84.0,1937.0,,0.867,0.669
Turkey,2001,20.593,5.791,66245126.0,10950.992,,,,,0.529,2.392,0.0,66245126.0,,27.073,14136.671,,,,66245126.0,,1.38,84.0,1942.0,,0.847,0.675
Turkey,2002,19.531,5.766,67048793.0,11753.953,,,,,0.513,2.268,0.0,67048793.0,,27.857,14839.131,,,,67048793.0,,1.393,84.0,1943.0,,0.852,0.685
Turkey,2003,18.949,5.774,67831736.0,12380.207,,,,,0.508,2.202,0.0,67831736.0,,26.527,15488.11,,,,67831736.0,,1.413,84.0,1943.0,,0.853,0.691
Turkey,2004,18.857,5.794,68592621.0,13423.795,,,,,0.516,2.197,0.0,68592621.0,,23.112,16775.08,,,,68592621.0,,1.433,112.0,1918.0,,0.853,0.696
Turkey,2005,18.794,5.832,69329555.0,14487.758,,78.35067,,1324108.0,0.515,2.197,0.0,69329555.0,,23.081,18038.812,,,,69329555.0,,1.468,112.0,1936.0,,0.859,0.701
Turkey,2006,18.686,5.875,70045352.0,15425.188,,,,,0.506,2.193,0.0,70045352.0,,22.877,19043.623,,,,70045352.0,,1.501,112.0,1944.0,3.2,0.863,0.711
Turkey,2007,18.481,5.905,70750595.0,16090.835,,,,,0.453,2.183,0.0,70750595.0,,22.955,19845.336,,,,70750595.0,,1.538,112.0,1911.0,,0.866,0.718
Turkey,2008,18.162,5.973,71562344.0,16182.732,,,,,0.439,2.167,0.0,71562344.0,,23.839,19755.465,3.3205578,,,71562344.0,,1.587,112.0,1900.0,,0.878,0.721
Turkey,2009,17.844,5.969,72464845.0,15188.421,1.4626107,,,,0.429,2.145,0.0,72464845.0,,25.344,18544.879,3.7650497,,,72464845.0,,1.643,112.0,1881.0,,0.884,0.728
Turkey,2010,17.195,5.968,73346766.0,16528.12,2.090506,80.30917,,1373749.0,0.416,2.08,0.0,73346766.0,,26.938,19804.46,3.7870135,,,73346766.0,,1.687,112.0,1877.0,3.1,0.905,0.75
Turkey,2011,16.833,6.202,74215200.0,17919.0,1.5431672,,,,0.381,2.047,0.0,74215200.0,,28.24,21701.701,4.22152,,,74215200.0,,1.699,112.0,1864.0,,0.91,0.763
Turkey,2012,17.187,5.917,75197195.0,18539.223,1.9055582,,,,0.366,2.109,0.0,75197195.0,,28.903,22452.844,4.38722,,,75197195.0,,1.724,112.0,1855.0,,0.915,0.772
Turkey,2013,17.049,5.702,76403032.0,19855.717,2.3434076,,,,0.353,2.107,0.0,76403032.0,,30.171,24047.293,4.34481,,,76403032.0,,1.747,112.0,1832.0,,0.92,0.802
Turkey,2014,17.547,5.664,78036154.0,20557.4,2.060315,,,,0.348,2.186,0.0,78036154.0,,30.135,24897.002,4.41258,,,78036154.0,,1.736,112.0,1832.0,6.9,0.919,0.812
Turkey,2015,17.362,5.711,80014221.0,21519.33,1.9143325,81.408005,,4346197.0,0.336,2.157,7.0,80014221.0,,31.301,26061.832,4.3055,,,80014221.0,,1.774,112.0,1832.0,,0.923,0.821
Turkey,2016,17.155,5.787,81652086.0,21937.162,2.276864,,,,0.329,2.115,7.0,81652086.0,,32.318,26568.02,4.62774,,,81652086.0,,1.788,112.0,1832.0,,0.933,0.826
Turkey,2017,16.76,5.651,83083668.0,23278.996,3.2945068,,,,0.31,2.082,7.0,83083668.0,,33.456,28193.174,4.32369,,,83083668.0,,1.827,112.0,1832.0,,0.937,0.833
Turkey,2018,16.138,5.545,84415966.0,23650.49,3.9811418,,,,0.286,2.004,7.0,84415966.0,,34.037,28652.21,4.2973,,,84415966.0,,1.849,112.0,,,0.937,0.838
Turkey,2019,15.095,5.52,85357671.0,23497.504,3.9915907,,,,0.277,1.886,7.0,85357671.0,,34.215,28476.684,4.44776,,,85357671.0,,1.926,112.0,,,0.939,0.842
Turkey,2020,13.88,6.58,86091691.0,23721.88,,82.13351,82.13351,6052652.0,0.277,1.768,7.0,86091691.0,,30.767,28726.191,4.03382,270.0,301.0,86091691.0,,2.036,112.0,,,0.938,0.835
Turkey,2021,13.185,7.389,86686255.0,26175.93,,,,,0.27,1.708,7.0,86686255.0,,32.762,31722.16,3.53788,,,86686255.0,,,112.0,,,0.939,0.841
Turkey,2022,12.394,6.384,87058470.0,27361.988,,,,,0.259,1.625,7.0,87058470.0,,35.049,33149.5,2.6143036,,,87058470.0,,,112.0,,,0.941,0.855
Turkey,2023,12.284,6.321,87270503.0,,,,,,,1.625,7.0,87270503.0,,,,,,,87270503.0,Asia,,112.0,,,,
United Kingdom,1990,13.902,11.303,57367867.0,26189.0,7.277498,84.74723,,3650286.0,0.252,1.829,0.0,57367867.0,,,30657.84,4.05552,,,57367867.0,,1.618,126.0,1745.9441,32.7,0.97,0.804
United Kingdom,1991,13.797,11.351,57555199.0,25792.014,7.1540895,,,,0.252,1.817,0.0,57555199.0,,52.324,30226.027,4.12248,,,57555199.0,,1.633,126.0,1720.5466,31.1,0.969,0.809
United Kingdom,1992,13.566,11.107,57719272.0,25790.186,7.2516108,,,,0.247,1.793,0.0,57719272.0,,52.472,30265.3,4.33449,,,57719272.0,,1.646,126.0,1714.3304,29.9,0.969,0.815
United Kingdom,1993,13.173,11.508,57861036.0,26349.342,6.9694023,,,,0.242,1.758,0.0,57861036.0,,52.549,30944.58,5.4,,,57861036.0,,1.684,126.0,1710.316,28.7,0.97,0.819
United Kingdom,1994,12.929,10.943,58003200.0,27277.543,6.8245606,,,,0.236,1.737,0.0,58003200.0,,52.589,32053.004,4.85083,,,58003200.0,,1.698,126.0,1720.5905,28.1,0.97,0.827
United Kingdom,1995,12.619,11.227,58154632.0,27861.215,6.710214,84.89162,,4155293.0,0.233,1.709,0.0,58154632.0,,52.551,32777.652,4.83926,,,58154632.0,,1.757,126.0,1722.6252,28.2,0.97,0.83
United Kingdom,1996,12.587,11.033,58298563.0,28472.248,6.430166,,,,0.236,1.722,0.0,58298563.0,,52.997,33538.473,4.37826,,,58298563.0,,1.798,126.0,1722.0925,27.2,0.971,0.836
United Kingdom,1997,12.467,10.897,58447090.0,29259.764,6.425081,,,,0.237,1.722,0.0,58447090.0,,53.4,35099.703,,,,58447090.0,,1.855,126.0,1721.1954,26.9,0.974,0.843
United Kingdom,1998,12.268,10.862,58626822.0,30077.385,6.826987,,,,0.239,1.711,0.0,58626822.0,,53.429,36192.48,4.20708,,,58626822.0,,1.899,126.0,1716.9994,27.0,0.983,0.848
United Kingdom,1999,11.962,10.891,58838660.0,30932.537,6.8177676,,,,0.237,1.682,0.0,58838660.0,,53.786,37178.043,3.98845,,,58838660.0,,1.913,126.0,1708.6104,26.1,0.98,0.855
United Kingdom,2000,11.592,10.445,59057336.0,31946.037,6.589573,84.97405,,4730165.0,0.214,1.641,0.0,59057336.0,,54.197,38645.336,4.01822,,,59057336.0,,1.994,126.0,1692.954,26.3,0.983,0.863
United Kingdom,2001,11.386,10.294,59288095.0,32660.441,6.3520207,,,,0.211,1.624,0.0,59288095.0,,54.09,39489.58,4.10014,,,59288095.0,,2.043,126.0,1695.9764,25.6,0.983,0.869
United Kingdom,2002,11.368,10.328,59540763.0,33271.3,6.3707867,,,,0.211,1.633,0.0,59540763.0,,54.651,40027.418,4.61193,,,59540763.0,,2.114,126.0,1678.5614,24.4,0.975,0.874
United Kingdom,2003,11.73,10.361,59820385.0,34232.426,6.055769,,,,0.211,1.698,14.0,59820385.0,,54.559,41095.105,4.80129,,,59820385.0,,2.201,182.0,1669.3804,24.1,0.976,0.879
United Kingdom,2004,11.985,9.836,60169964.0,34865.78,6.271398,,,,0.206,1.747,14.0,60169964.0,,54.934,41853.477,4.73555,,,60169964.0,,2.331,182.0,1666.7157,23.4,0.976,0.889
United Kingdom,2005,12.034,9.747,60596108.0,35623.625,6.014659,85.18902,,5926156.0,0.204,1.761,14.0,60596108.0,,55.398,42705.547,4.92977,,,60596108.0,,2.408,182.0,1669.7372,22.1,0.973,0.895
United Kingdom,2006,12.357,9.504,61051093.0,36214.07,6.089381,,,,0.2,1.812,14.0,61051093.0,,55.904,43404.402,4.97649,,,61051093.0,,2.46,182.0,1663.9857,21.7,0.975,0.894
United Kingdom,2007,12.653,9.451,61535860.0,36816.676,5.729519,,,,0.196,1.863,14.0,61535860.0,,55.684,44196.254,4.92445,,,61535860.0,,2.492,273.0,1665.8214,21.6,0.975,0.897
United Kingdom,2008,12.891,9.456,62027303.0,36264.79,6.249452,,,,0.194,1.905,14.0,62027303.0,,55.966,43750.8,4.90974,,,62027303.0,,2.571,273.0,1660.4688,21.9,0.974,0.902
United Kingdom,2009,12.764,9.057,62506221.0,34402.36,6.1712155,,,,0.187,1.893,14.0,62506221.0,,56.148,41417.258,5.06263,,,62506221.0,,2.653,273.0,1638.3318,20.7,0.975,0.907
United Kingdom,2010,12.888,9.01,63006484.0,34754.473,5.998675,85.45118,,7119664.0,0.179,1.918,14.0,63006484.0,,56.064,42013.824,5.69868,,,63006484.0,,2.656,273.0,1643.2079,19.2,0.977,0.913
United Kingdom,2011,12.828,8.771,63509285.0,34971.0,6.290413,,,,0.169,1.911,14.0,63509285.0,,56.202,42164.117,5.57219,,,63509285.0,,2.691,273.0,1641.3157,18.2,0.978,0.909
United Kingdom,2012,12.779,8.966,63960487.0,35243.64,6.270688,,,,0.162,1.909,14.0,63960487.0,,56.41,42505.44,5.578874,,,63960487.0,,2.697,273.0,1655.1066,17.8,0.977,0.91
United Kingdom,2013,12.197,9.02,64389386.0,35660.56,6.647798,,,,0.153,1.83,14.0,64389386.0,,56.759,42978.465,5.5253,,,64389386.0,,2.706,273.0,1665.8917,17.5,0.978,0.923
United Kingdom,2014,12.018,8.856,64865914.0,36521.86,6.591643,,,,0.144,1.811,14.0,64865914.0,,57.015,44026.527,5.60135,,,64865914.0,,2.742,273.0,1672.2679,17.4,0.981,0.924
United Kingdom,2015,11.918,9.267,65382107.0,37101.227,6.6997676,85.77572,,8406996.0,0.13,1.801,245.0,65382107.0,,57.198,44648.844,5.55452,,,65382107.0,,2.773,273.0,1669.0747,17.1,0.981,0.923
United Kingdom,2016,11.777,9.096,65893359.0,37593.906,6.595401,,,,0.125,1.785,245.0,65893359.0,,57.495,45162.996,5.42796,,,65893359.0,,2.783,273.0,1668.3876,16.8,0.982,0.926
United Kingdom,2017,11.411,9.171,66354474.0,38283.938,6.386915,,,,0.117,1.735,245.0,66354474.0,,57.794,46048.2,5.45257,,,66354474.0,,2.814,273.0,1670.2728,,0.983,0.929
United Kingdom,2018,10.982,9.254,66752473.0,38704.6,7.303023,,,,0.112,1.676,245.0,66752473.0,,58.034,46412.54,5.20437,,,66752473.0,,2.834,273.0,,,0.984,0.928
United Kingdom,2019,10.645,9.019,67110958.0,39113.01,7.843808,,,,0.106,1.632,245.0,67110958.0,,58.456,46909.08,5.26116,,,67110958.0,,2.942,273.0,,,0.976,0.933
United Kingdom,2020,10.204,10.268,67351860.0,34651.184,7.5582347,86.06533,86.06533,9359587.0,0.1,1.571,245.0,67351860.0,,58.607,41895.824,5.43935,285.0,327.0,67351860.0,,3.041,273.0,,,0.988,0.92
United Kingdom,2021,10.241,9.784,67668789.0,37134.33,,,,,0.097,1.583,245.0,67668789.0,,58.347,45567.57,5.90458,,,67668789.0,,3.171,273.0,,,0.979,0.931
United Kingdom,2022,10.1,9.512,68179315.0,38406.53,,,,,0.094,1.56,245.0,68179315.0,,58.134,47587.168,4.9591756,,,68179315.0,,,273.0,,,0.976,0.94
United Kingdom,2023,10.023,9.518,68682965.0,,,,,,,1.56,245.0,68682965.0,,,,,,,68682965.0,Europe,,273.0,,,,
United States,1990,16.466,8.597,253373385.0,36982.0,11.448089,67.420044,,23251026.0,0.288,2.072,0.0,253373385.0,,,40451.5,,,,253373385.0,,1.8,0.0,1795.5515,28.5,0.998,0.875
United States,1991,16.043,8.575,256471425.0,36463.957,11.289168,,,,0.291,2.059,0.0,256471425.0,,55.834,39871.344,,,,256471425.0,,1.9,0.0,1787.2532,26.6,0.996,0.875
United States,1992,15.602,8.489,259606020.0,37240.3,11.050337,,,,0.29,2.039,0.0,259606020.0,,56.266,40707.29,,,,259606020.0,,1.9,0.0,1775.0881,25.1,0.989,0.88
United States,1993,15.116,8.741,262633235.0,37761.535,11.181945,,,,0.292,2.01,0.0,262633235.0,,56.407,41279.516,5.5,,,262633235.0,,1.9,0.0,1790.0741,23.9,0.99,0.882
United States,1994,14.713,8.683,265474811.0,38807.28,11.120341,,,,0.293,1.988,0.0,265474811.0,,57.369,42419.195,,,,265474811.0,,,0.0,1807.9658,23.9,0.99,0.885
United States,1995,14.336,8.711,268205794.0,39390.625,11.0545225,68.788864,,28451053.0,0.291,1.965,0.0,268205794.0,,57.607,43042.215,,,,268205794.0,,2.434,0.0,1817.5757,24.6,0.991,0.886
United States,1996,14.119,8.631,270860696.0,40412.75,10.764451,,,,0.285,1.96,0.0,270860696.0,,57.922,44149.37,,,,270860696.0,,,0.0,1823.6223,23.8,0.989,0.887
United States,1997,13.922,8.549,273468014.0,41722.67,10.514229,,,,0.281,1.956,0.0,273468014.0,,58.518,45560.92,,,,273468014.0,,,0.0,1828.6818,23.8,0.99,0.889
United States,1998,13.942,8.542,276119323.0,43072.758,10.375609,,,,0.28,1.98,0.0,276119323.0,,58.532,47050.996,,,,276119323.0,,,0.0,1839.5144,23.7,0.992,0.891
United States,1999,13.892,8.655,278785482.0,44575.848,9.812252,,,,0.274,1.99,0.0,278785482.0,,58.717,48743.883,,,,278785482.0,,,0.0,1841.6412,23.5,0.992,0.891
United States,2000,14.056,8.611,281484127.0,45886.47,9.530368,70.35239,,34814053.0,0.274,2.03,0.0,281484127.0,,58.857,50169.855,6.0856495,,,281484127.0,,2.588,0.0,1844.9187,23.1,0.991,0.894
United States,2001,13.826,8.558,284279629.0,45878.008,9.806918,,,,0.268,2.011,0.0,284279629.0,,58.681,50149.83,6.298923,,,284279629.0,,,0.0,1823.8229,23.6,0.991,0.895
United States,2002,13.671,8.575,287084336.0,46266.297,9.95221,,,,0.267,2.003,0.0,287084336.0,,58.486,50529.348,6.3599553,,,287084336.0,,,0.0,1806.9037,22.1,0.991,0.896
United States,2003,13.74,8.508,289908091.0,47157.996,9.812848,,,,0.263,2.025,0.0,289908091.0,,58.351,51497.734,6.3286076,,,289908091.0,,,0.0,1791.0933,20.6,0.988,0.898
United States,2004,13.712,8.265,292786247.0,48492.72,10.022924,,,,0.259,2.031,0.0,292786247.0,,58.082,52989.03,6.2537637,,,292786247.0,,2.7,0.0,1789.9679,19.6,0.988,0.902
United States,2005,13.714,8.36,295716665.0,49654.76,9.924598,71.242836,,39258293.0,0.257,2.04,0.0,295716665.0,,58.195,54331.66,6.1709833,,,295716665.0,,,0.0,1787.311,19.0,0.989,0.904
United States,2006,13.991,8.21,298730210.0,50489.86,10.008573,,,,0.253,2.087,0.0,298730210.0,,58.302,55307.72,6.164029,,,298730210.0,,,0.0,1787.5776,19.2,0.99,0.908
United States,2007,14.023,8.119,301844227.0,50901.746,10.321242,,,,0.253,2.096,0.0,301844227.0,,58.225,55885.645,6.2433186,,,301844227.0,,,0.0,1786.0842,19.8,0.99,0.911
United States,2008,13.719,8.204,304970328.0,50275.746,10.701011,,,,0.254,2.053,0.0,304970328.0,,58.434,55427.18,6.436086,,,304970328.0,,,0.0,1767.0127,20.1,0.99,0.912
United States,2009,13.275,8.015,308023451.0,48452.934,10.828995,,,,0.259,1.987,0.0,308023451.0,,58.174,53514.934,6.7386985,,,308023451.0,,,0.0,1729.9553,19.8,0.99,0.913
United States,2010,12.791,8.044,311062786.0,49266.914,11.15787,72.062195,,44183643.0,0.244,1.916,0.0,311062786.0,,57.604,54510.465,6.694554,,,311062786.0,,,0.0,1736.095,18.8,0.991,0.916
United States,2011,12.552,8.128,314105078.0,49675.0,11.402996,,,,0.243,1.879,0.0,314105078.0,,57.053,54954.465,6.4976835,,,314105078.0,,,0.0,1745.0492,17.8,0.991,0.918
United States,2012,12.433,8.096,317115348.0,50436.434,11.584363,,,,0.235,1.862,0.0,317115348.0,,56.799,55796.973,6.253886,,,317115348.0,,,0.0,1745.438,19.1,0.99,0.92
United States,2013,12.28,8.157,320110753.0,51010.797,11.593793,,,,0.231,1.84,0.0,320110753.0,,56.364,56432.33,6.229258,,,320110753.0,,,0.0,1750.0786,17.9,0.991,0.922
United States,2014,12.331,8.144,323115378.0,51796.62,11.936233,,,,0.221,1.848,0.0,323115378.0,,56.215,57301.6,6.1292057,,,323115378.0,,,0.0,1754.4224,17.5,0.993,0.923
United States,2015,12.211,8.303,326126498.0,52808.152,12.286391,73.09233,,48178877.0,0.217,1.832,0.0,326126498.0,,56.002,58420.703,4.93063,,,326126498.0,,,0.0,1765.1826,18.9,0.993,0.924
United States,2016,12.008,8.302,329179421.0,53301.016,12.456764,,,,0.214,1.804,0.0,329179421.0,,56.135,58965.99,4.78328,,,329179421.0,,,0.0,1760.796,18.1,0.992,0.926
United States,2017,11.657,8.416,332204656.0,54152.363,13.070319,,,,0.21,1.753,0.0,332204656.0,,56.406,59907.754,5.09297,,,332204656.0,,,0.0,1757.2255,,0.993,0.928
United States,2018,11.389,8.412,335056495.0,55454.668,13.245689,,,,0.194,1.715,56.0,335056495.0,,56.497,61348.457,4.89502,,,335056495.0,,2.57,56.0,,,0.994,0.93
United States,2019,11.169,8.415,337790068.0,56469.26,12.923219,,,,0.192,1.684,70.0,337790068.0,,56.885,62470.93,4.95747,,,337790068.0,,3.518,70.0,,,0.996,0.933
United States,2020,10.73,9.97,339436157.0,54379.207,12.531621,73.97129,73.97129,50632836.0,0.186,1.616,70.0,339436157.0,,55.7,60158.91,5.39998,267.0,316.0,339436157.0,,3.555,70.0,,,0.999,0.923
United States,2021,10.822,10.268,340161441.0,57522.703,13.10246,,,,0.187,1.634,84.0,340161441.0,,55.588,63635.824,5.4283,,,340161441.0,,,84.0,,,1.006,0.921
United States,2022,10.981,9.332,341534041.0,58487.465,,,,,0.18,1.665,84.0,341534041.0,,55.977,64623.125,,,,341534041.0,,,84.0,,,1.005,0.927
United States,2023,10.648,8.663,343477332.0,,,,,,,1.624,84.0,343477332.0,,,,,,,343477332.0,North America,,84.0,,,,
OECD Average,1990,15.28507894736842,9.140631578947369,29272858.842105262,21236.394736842107,13.696569497222221,67.79885202631579,,1724919.2368421052,0.2524117647058824,1.9753684210526314,67.42105263157895,29272858.842105262,,,29863.300150000003,4.307385714285714,,,29272858.842105262,,2.3921714285714284,164.78947368421052,1862.482171875,25.571428571428573,0.9504516129032258,0.7734722222222222
OECD Average,1991,15.047184210526316,9.109868421052632,29542820.684210528,21153.649376315792,13.916413130555556,,,,0.2483235294117647,1.9467894736842104,119.47368421052632,29542820.684210528,,48.358763157894735,29579.24016129032,4.660415909090909,,,29542820.684210528,,2.573457142857143,217.94736842105263,1846.87349375,23.0625,0.95371875,0.7775
OECD Average,1992,14.790921052631578,9.111,29808237.94736842,21130.147686842105,13.913303221621621,,,,0.24267647058823527,1.9138421052631578,126.15789473684211,29808237.94736842,,48.42321052631579,29230.722999999998,4.898270952380953,,,29808237.94736842,,2.579228571428571,227.1578947368421,1845.18068125,24.7,0.9579375,0.781611111111111
OECD Average,1993,14.375815789473682,9.274447368421052,30062499.47368421,21285.636199999997,14.305758416216218,,,,0.237,1.8626315789473684,131.6315789473684,30062499.47368421,,48.21242105263158,29415.91921875,5.184055,,,30062499.47368421,,2.5626060606060608,232.44736842105263,1851.0202764705882,23.19090909090909,0.9571562499999999,0.7865833333333333
OECD Average,1994,13.986263157894735,9.155473684210527,30307274.13157895,21971.365457894735,14.44041508108108,,,,0.2294705882352941,1.8159736842105265,131.6578947368421,30307274.13157895,,48.48618421052631,30211.98184375,4.988672068965517,,,30307274.13157895,,2.599939393939394,232.6315789473684,1854.3372794117647,23.63333333333333,0.95921875,0.7940277777777778
OECD Average,1995,13.611605263157895,9.208973684210527,30536112.42105263,22699.30525,14.189039797297298,68.55220347368422,,1981249.6842105263,0.23080555555555554,1.7715000000000003,133.18421052631578,30536112.42105263,,48.64526315789474,29115.71413157895,4.73084125,,,30536112.42105263,,2.6323529411764706,233.42105263157896,1855.231055263158,22.833333333333332,0.9651666666666667,0.7958684210526316
OECD Average,1996,13.383315789473684,9.031289473684211,30750914.52631579,23417.237315789476,13.901989775675673,,,,0.224,1.7491315789473685,142.78947368421052,30750914.52631579,,48.939263157894736,29846.51290789474,5.0617248148148155,,,30750914.52631579,,2.6029999999999998,243.60526315789474,1855.0478631578947,24.291666666666668,0.9664166666666666,0.8030263157894737
OECD Average,1997,13.130473684210525,8.938921052631578,30966710.210526317,24406.156657894735,13.808258141666666,,,,0.21925,1.7232368421052633,137.78947368421052,30966710.210526317,,49.22826315789474,30957.700289473683,5.409892857142857,,,30966710.210526317,,2.6826363636363637,238.60526315789474,1851.3220131578946,22.17142857142857,0.9662222222222222,0.8101842105263157
OECD Average,1998,12.919684210526315,8.946763157894736,31170156.05263158,25231.476934210525,13.713760463888889,,,,0.2140277777777778,1.703578947368421,140.52631578947367,31170156.05263158,,49.57994736842105,31933.18847368421,4.824463214285714,,,31170156.05263158,,2.6766617647058824,240.97368421052633,1849.0873236842106,20.88,0.9676944444444443,0.8172631578947369
OECD Average,1999,12.774473684210527,8.957342105263159,31377040.184210528,26112.928921052633,13.350699518918919,,,,0.20400000000000001,1.695421052631579,145.26315789473685,31377040.184210528,,50.0043947368421,32933.62197368421,5.019281724137931,,,31377040.184210528,,2.7401142857142857,245.76315789473685,1849.793797368421,20.62,0.9689166666666666,0.8227631578947369
